                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     486                                      770                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.6030000000000000E+009                  1.9623384965913757E+006                  5.7065809694361606E+003                  9.6832645712328269E-001                  1.0067278716110115E+000                 -1.5301675613232146E+000                  3.5801966434293875E-001                  8.8551603286874016E-006                  6.2115476163125594E-001                  2.1046373059922352E-005                  5.5062882592357551E-003                  9.0353838814054548E-003                  2.1160698460809110E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.6618922834664906E-001                  7.6323656801050097E-004                  3.1260311586071515E-001                  2.6134284697724389E-003                  2.0634941861980309E-003                  9.5134962168794013E-003                  2.1160698460809045E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989652621E-001                  1.0065184074032516E+000                  9.9999999981938026E-001                  1.0063991167085082E+000                  1.0109395676616528E+004                  2.4157223524758227E+007                  1.0327095708722176E+010                  9.6820360132717997E-001                  9.6820360132717964E-001                  7.2248265173542475E-044                  2.3233308066942127E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4525963280000000E+017                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20211115" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                     149                  9.9999998402800139E-001                  1.7123657731812048E-003                  4.2658211375013559E+000                 -5.0551349516921142E+000                  7.1580041796961842E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4194021979122979E+006 
                                     150                  9.9999998340300134E-001                  1.6980533328949234E-003                  4.2680901322865799E+000                 -5.0420187378765409E+000                  7.1743419616561930E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4252203133182849E+006 
                                     151                  9.9999998277800128E-001                  1.6841653307569447E-003                  4.2708730782951250E+000                 -5.0260849247772326E+000                  7.1942294460752381E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4323995336620188E+006 
                                     152                  9.9999998181677108E-001                  1.6635730226382975E-003                  4.2740870809429286E+000                 -5.0076867569862520E+000                  7.2171763257479649E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4407161933158508E+006 
                                     153                  9.9999998085554109E-001                  1.6438321039353959E-003                  4.2771557042155397E+000                 -4.9902230299504327E+000                  7.2389752287168143E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4486980858153824E+006 
                                     154                  9.9999997989431100E-001                  1.6248667176645866E-003                  4.2800924735187200E+000                 -4.9736043684832749E+000                  7.2597355993621884E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4563750087779758E+006 
                                     155                  9.9999997893308101E-001                  1.6066110020124223E-003                  4.2829090840970760E+000                 -4.9577536248086922E+000                  7.2795519393587611E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4637728546523671E+006 
                                     156                  9.9999997797185081E-001                  1.5890073851370738E-003                  4.2856157183968255E+000                 -4.9426038281688864E+000                  7.2985064099801713E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4709143813447668E+006 
                                     157                  9.9999997701062071E-001                  1.5720052282223217E-003                  4.2882212974368930E+000                 -4.9280963815580527E+000                  7.3166708914545833E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4778195865833180E+006 
                                     158                  9.9999997604939073E-001                  1.5555597409882545E-003                  4.2907336822422204E+000                 -4.9141797001337624E+000                  7.3341086298824258E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4845061117880119E+006 
                                     159                  9.9999997508816052E-001                  1.5396311036413816E-003                  4.2929384725689177E+000                 -4.9020034297350339E+000                  7.3493684816547882E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4903931063954090E+006 
                                     160                  9.9999997430278120E-001                  1.5269750807229193E-003                  4.2948669922255887E+000                 -4.8914178051764559E+000                  7.3626500469971443E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.4955635306038929E+006 
                                     161                  9.9999997351740211E-001                  1.5146227434708755E-003                  4.2967448144308413E+000                 -4.8811511023551040E+000                  7.3755389052195968E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5006138767410528E+006 
                                     162                  9.9999997273202290E-001                  1.5025579730157381E-003                  4.2985747604770594E+000                 -4.8711849007534536E+000                  7.3880576221639203E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5055505141116199E+006 
                                     163                  9.9999997194664370E-001                  1.4907659410715267E-003                  4.3012490112521151E+000                 -4.8567919994749307E+000                  7.4061859697973054E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5128099819467033E+006 
                                     164                  9.9999997037588528E-001                  1.4679479368504699E-003                  4.3046511257137983E+000                 -4.8384665288051982E+000                  7.4292415883112275E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5220673226259991E+006 
                                     165                  9.9999996880512687E-001                  1.4460693518568947E-003                  4.3079022452606059E+000                 -4.8210805431485433E+000                  7.4511389993859423E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5309623214204831E+006 
                                     166                  9.9999996723436846E-001                  1.4250462111359251E-003                  4.3110163175670726E+000                 -4.8045437268550151E+000                  7.4719890647239877E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5395270163391603E+006 
                                     167                  9.9999996566361005E-001                  1.4048056440249328E-003                  4.3147494923601331E+000                 -4.7849815670077795E+000                  7.4967227890617236E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5498729553487347E+006 
                                     168                  9.9999996330747265E-001                  1.3757770715534217E-003                  4.3189809332764462E+000                 -4.7628759515890602E+000                  7.5246632507336653E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5616515487242525E+006 
                                     169                  9.9999996095133503E-001                  1.3481836855217281E-003                  4.3223238410210651E+000                 -4.7454764392158744E+000                  7.5466532876416315E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5709976408628388E+006 
                                     170                  9.9999995938057662E-001                  1.3305077613548087E-003                  4.3249061710001628E+000                 -4.7321964969053978E+000                  7.5634799327721218E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5782650121895564E+006 
                                     171                  9.9999995780981810E-001                  1.3133620929673751E-003                  4.3274049866446003E+000                 -4.7194218408570796E+000                  7.5796813888615091E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5853261215176960E+006 
                                     172                  9.9999995623905980E-001                  1.2967114710999970E-003                  4.3298260232563450E+000                 -4.7071160431619203E+000                  7.5953024722950095E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.5921944708501841E+006 
                                     173                  9.9999995466830138E-001                  1.2805241896688315E-003                  4.3327595627547772E+000                 -4.6923623371495937E+000                  7.6140731368001626E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6005646706386129E+006 
                                     174                  9.9999995231216388E-001                  1.2570510620075284E-003                  4.3361316511275607E+000                 -4.6754554340353334E+000                  7.6355813710081470E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6102199357414558E+006 
                                     175                  9.9999994995602637E-001                  1.2344705836454439E-003                  4.3399225441158613E+000                 -4.6566858933101667E+000                  7.6595198613441351E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6211505382529355E+006 
                                     176                  9.9999994678673143E-001                  1.2053766045726911E-003                  4.3440507788100504E+000                 -4.6363573680684782E+000                  7.6854552646635410E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6331110886441595E+006 
                                     177                  9.9999994361743649E-001                  1.1776076268990637E-003                  4.3470006729238593E+000                 -4.6218577016749132E+000                  7.7039430750130888E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6416850678631344E+006 
                                     178                  9.9999994203278908E-001                  1.1641771316038543E-003                  4.3489190566035614E+000                 -4.6125506205936944E+000                  7.7158464886631632E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6472952396822388E+006 
                                     179                  9.9999994044814167E-001                  1.1510301875719720E-003                  4.3517281287924732E+000                 -4.5990886106116466E+000                  7.7331134210618577E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6555576634696482E+006 
                                     180                  9.9999993727884662E-001                  1.1255354373234118E-003                  4.3553155594613582E+000                 -4.5819181621655618E+000                  7.7551224091042519E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6661379468711109E+006 
                                     181                  9.9999993410955179E-001                  1.1010247594903724E-003                  4.3587556943760113E+000                 -4.5655962644123083E+000                  7.7760742439205197E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6763379062986693E+006 
                                     182                  9.9999993094025685E-001                  1.0774142365762112E-003                  4.3620613301287099E+000                 -4.5500442431528620E+000                  7.7960658890407659E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6861886534830062E+006 
                                     183                  9.9999992777096192E-001                  1.0546305931171634E-003                  4.3652506318374300E+000                 -4.5351620956573440E+000                  7.8152228844489553E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.6957386969902471E+006 
                                     184                  9.9999992458765607E-001                  1.0325137013028373E-003                  4.3683324500824900E+000                 -4.5208940624620881E+000                  7.8336137218955715E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7050093258785936E+006 
                                     185                  9.9999992140435023E-001                  1.0111084000817071E-003                  4.3713149933630957E+000                 -4.5071917212398258E+000                  7.8512987731030366E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7140210665092254E+006 
                                     186                  9.9999991820703349E-001                  9.9027358434507738E-004                  4.3742052064091181E+000                 -4.4940114256077077E+000                  7.8683315524520072E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7227906424848023E+006 
                                     187                  9.9999991500971674E-001                  9.7005871480837611E-004                  4.3770035085467436E+000                 -4.4813420331036076E+000                  7.8847244450870528E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7313156983820100E+006 
                                     188                  9.9999991181239989E-001                  9.5042233936158465E-004                  4.3797161536573075E+000                 -4.4691460571081301E+000                  7.9005238176080255E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7396117723341139E+006 
                                     189                  9.9999990861508326E-001                  9.3132717290822921E-004                  4.3823487597613102E+000                 -4.4573899652478612E+000                  7.9157711721552877E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7476928716233675E+006 
                                     190                  9.9999990541776651E-001                  9.1273954881822771E-004                  4.3849063925122032E+000                 -4.4460437355693871E+000                  7.9305038039702751E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7555717465510063E+006 
                                     191                  9.9999990222044988E-001                  8.9462895466149370E-004                  4.3880297011624538E+000                 -4.4323420974903209E+000                  7.9483388264990182E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7652418624847597E+006 
                                     192                  9.9999989738194894E-001                  8.6806925160165538E-004                  4.3916442665925723E+000                 -4.4165561250831953E+000                  7.9688923533893776E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7764693718777085E+006 
                                     193                  9.9999989254344812E-001                  8.4245300432829765E-004                  4.3957090334948701E+000                 -4.3990390736146612E+000                  7.9917642637512980E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.7891723643511764E+006 
                                     194                  9.9999988606376344E-001                  8.0949739263652481E-004                  4.4001436558485754E+000                 -4.3800624271614153E+000                  8.0165612040408565E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8030911047020522E+006 
                                     195                  9.9999987958407854E-001                  7.7794375058322309E-004                  4.4038508108893009E+000                 -4.3643119317515717E+000                  8.0371605068089931E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8147748597719979E+006 
                                     196                  9.9999987472431495E-001                  7.5511711879577305E-004                  4.4069231452495794E+000                 -4.3514119004317875E+000                  8.0540747864640974E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8245073030137862E+006 
                                     197                  9.9999986986455136E-001                  7.3295510172674343E-004                  4.4098993381446192E+000                 -4.3390100810312262E+000                  8.0703581949588177E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8339694905917880E+006 
                                     198                  9.9999986500478777E-001                  7.1141374658903619E-004                  4.4127857876667553E+000                 -4.3270701173538679E+000                  8.0860561327786726E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8431781725840971E+006 
                                     199                  9.9999986014502418E-001                  6.9045347964084055E-004                  4.4160535756616310E+000                 -4.3136920845319491E+000                  8.1036841746024315E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8536486194460106E+006 
                                     200                  9.9999985366533939E-001                  6.6334971551897267E-004                  4.4196515669042258E+000                 -4.2990461288927859E+000                  8.1229962263556157E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8652128699968392E+006 
                                     201                  9.9999984718565460E-001                  6.3713992053958076E-004                  4.4231680492192282E+000                 -4.2848605942241553E+000                  8.1417328156707516E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8765604788141369E+006 
                                     202                  9.9999984053235647E-001                  6.1108800944371488E-004                  4.4266066662669985E+000                 -4.2711029987991607E+000                  8.1599311971771193E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8876982003744475E+006 
                                     203                  9.9999983387905833E-001                  5.8584396500817163E-004                  4.4299299062076125E+000                 -4.2579159463427656E+000                  8.1774015573650516E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.8985016775467128E+006 
                                     204                  9.9999982722576020E-001                  5.6135071082422864E-004                  4.4331459245226688E+000                 -4.2452548169757289E+000                  8.1941999474934555E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9089932183022760E+006 
                                     205                  9.9999982057246206E-001                  5.3755724045232312E-004                  4.4354850836889668E+000                 -4.2360673353233107E+000                  8.2063882596053173E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9166377723799483E+006 
                                     206                  9.9999981724581288E-001                  5.2590811084533644E-004                  4.4370193876699675E+000                 -4.2300954523574994E+000                  8.2143286662998438E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9216680902109658E+006 
                                     207                  9.9999981391916382E-001                  5.1441715107033406E-004                  4.4392844362298263E+000                 -4.2213555471575344E+000                  8.2259747460996344E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9291169143548249E+006 
                                     208                  9.9999980726586579E-001                  4.9189045907706069E-004                  4.4422196427911311E+000                 -4.2100508446639493E+000                  8.2410354905931200E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9387843859843521E+006 
                                     209                  9.9999980061256766E-001                  4.6993920000347765E-004                  4.4457830400659324E+000                 -4.1964834743542534E+000                  8.2591590032947444E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9505717224552454E+006 
                                     210                  9.9999979063262034E-001                  4.3801910827162289E-004                  4.4498912329677234E+000                 -4.1809185105258804E+000                  8.2799597614917264E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9642010710589383E+006 
                                     211                  9.9999978065267303E-001                  4.0721609154685637E-004                  4.4544973241138344E+000                 -4.1637018867509905E+000                  8.3030378664687881E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9795652329249759E+006 
                                     212                  9.9999976734607665E-001                  3.6773212325843255E-004                  4.4595116964176746E+000                 -4.1450957454042401E+000                  8.3280022073988391E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  1.9963599569984048E+006 
                                     213                  9.9999975403948027E-001                  3.2989390861807921E-004                  4.4636535616164643E+000                 -4.1298335691700938E+000                  8.3484987797975556E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0102873601719618E+006 
                                     214                  9.9999974433071837E-001                  3.0323379021021337E-004                  4.4670336760892946E+000                 -4.1175259373362341E+000                  8.3650733531749495E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0217091048368840E+006 
                                     215                  9.9999973462195646E-001                  2.7731389077515053E-004                  4.4702184306182096E+000                 -4.1060080346855878E+000                  8.3806041310255388E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0325085152487012E+006 
                                     216                  9.9999972545556526E-001                  2.5347837385881751E-004                  4.4732243217397309E+000                 -4.0952159308817553E+000                  8.3951780667705638E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0427382647496234E+006 
                                     217                  9.9999971628917428E-001                  2.3022408270204249E-004                  4.4766337738737256E+000                 -4.0830905833999891E+000                  8.4115884615522010E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0543911600143902E+006 
                                     218                  9.9999970406731953E-001                  2.0006649410149631E-004                  4.4803966006845251E+000                 -4.0697777254473335E+000                  8.4296188814455988E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0672981754454819E+006 
                                     219                  9.9999969184546467E-001                  1.7081332843764844E-004                  4.4840334534691673E+000                 -4.0570126856769138E+000                  8.4469350566989920E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0798285387402880E+006 
                                     220                  9.9999967962361003E-001                  1.4240181765732404E-004                  4.4875531794437329E+000                 -4.0447529857864071E+000                  8.4635914692770058E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.0920094760920194E+006 
                                     221                  9.9999966740175528E-001                  1.1477577459720053E-004                  4.4918121857964843E+000                 -4.0301027390042199E+000                  8.4835569337026637E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1068372918922049E+006 
                                     222                  9.9999964906897310E-001                  7.4701908213462310E-005                  4.4967021594717469E+000                 -4.0133707283640314E+000                  8.5063718594970830E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1239501896766899E+006 
                                     223                  9.9999963073619091E-001                  3.6132124744015680E-005                  4.5006097463750141E+000                 -4.0000733538998743E+000                  8.5245157752057352E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1376980380438524E+006 
                                     224                  9.9999961851433616E-001                  1.1188828912621407E-005                  4.5036486321016120E+000                 -3.9898481772250478E+000                  8.5385073256727182E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1484525825876268E+006 
                                     225                  9.9999960629248141E-001                 -1.3178202684051923E-005                  4.5073447366603743E+000                 -3.9775433944180691E+000                  8.5553894814772367E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1616088147420608E+006 
                                     226                  9.9999958795969923E-001                 -4.8715055038970455E-005                  4.5116173765846739E+000                 -3.9633857776742860E+000                  8.5748244496181947E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1768989264960135E+006 
                                     227                  9.9999956962691705E-001                 -8.3120426774049887E-005                  4.5150529335678575E+000                 -3.9520571662386379E+000                  8.5903860733222306E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1892608002342065E+006 
                                     228                  9.9999955740506230E-001                 -1.0547114682069810E-004                  4.5177355071381244E+000                 -3.9432979502989021E+000                  8.6024484138784363E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.1989686040880168E+006 
                                     229                  9.9999954518320766E-001                 -1.2737894294575296E-004                  4.5206181293201997E+000                 -3.9339522544992991E+000                  8.6153400992634364E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.2094518544607279E+006 
                                     230                  9.9999953052460833E-001                 -1.5309946561881520E-004                  4.5236806993344807E+000                 -3.9240731633761881E+000                  8.6289806039857240E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.2206435899132327E+006 
                                     231                  9.9999951586600910E-001                 -1.7824593392071745E-004                  4.5281504818816263E+000                 -3.9098675376483949E+000                  8.6486746808351675E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.2371083245787821E+006 
                                     232                  9.9999948654881066E-001                 -2.2693283332504740E-004                  4.5338351612960643E+000                 -3.8918690261955242E+000                  8.6736276958664860E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.2582105452353228E+006 
                                     233                  9.9999945723161221E-001                 -2.7365863113478086E-004                  4.5393119584900150E+000                 -3.8747410885610525E+000                  8.6974400357019288E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.2787536348921438E+006 
                                     234                  9.9999942738965641E-001                 -3.1939611811228211E-004                  4.5445982754899426E+000                 -3.8583992348337182E+000                  8.7202187610520046E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.2987866255867057E+006 
                                     235                  9.9999939754770062E-001                 -3.6345821332461529E-004                  4.5497120947442395E+000                 -3.8427750479345590E+000                  8.7420562806461355E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.3183636071127551E+006 
                                     236                  9.9999936718098736E-001                 -4.0672378570791578E-004                  4.5546665939197393E+000                 -3.8278048094833745E+000                  8.7630331868043996E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.3375189063364076E+006 
                                     237                  9.9999933681427433E-001                 -4.4853567881760452E-004                  4.5594186155793013E+000                 -3.8136029392940598E+000                  8.7829843216562704E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.3560699992720499E+006 
                                     238                  9.9999930665432746E-001                 -4.8873824440223723E-004                  4.5639858243738791E+000                 -3.8000999311466033E+000                  8.8020021647695987E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.3740684865382016E+006 
                                     239                  9.9999927649438070E-001                 -5.2772073103261657E-004                  4.5683829035473744E+000                 -3.7872340810346219E+000                  8.8201672529124853E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.3915537922663623E+006 
                                     240                  9.9999924654119987E-001                 -5.6531580370509167E-004                  4.5726234575320603E+000                 -3.7749524995762740E+000                  8.8375500719446514E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.4085637930018869E+006 
                                     241                  9.9999921658801905E-001                 -6.0187196409388797E-004                  4.5767329841811737E+000                 -3.7631679810926633E+000                  8.8542693508444472E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.4251866155537022E+006 
                                     242                  9.9999918663483844E-001                 -6.3745838159072802E-004                  4.5807206718545821E+000                 -3.7518434730716823E+000                  8.8703739482556330E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.4414476834260351E+006 
                                     243                  9.9999915668165773E-001                 -6.7213726930527833E-004                  4.5855579241802804E+000                 -3.7383028339933566E+000                  8.8897056230652751E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.4613593265341944E+006 
                                     244                  9.9999911175188672E-001                 -7.2257359623772717E-004                  4.5911340187146887E+000                 -3.7228323333776858E+000                  8.9118320995828686E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.4845312268551635E+006 
                                     245                  9.9999906682211559E-001                 -7.7126156284556386E-004                  4.5968221117562456E+000                 -3.7072885326890197E+000                  8.9341500836606258E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.5084284003827698E+006 
                                     246                  9.9999901639869870E-001                 -8.2400009562621568E-004                  4.6025956695506443E+000                 -3.6917160813755254E+000                  8.9565795400288035E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.5329399940350526E+006 
                                     247                  9.9999896597528171E-001                 -8.7489930644516845E-004                  4.6083706768249009E+000                 -3.6763770921793273E+000                  8.9787603220324606E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.5577180447662356E+006 
                                     248                  9.9999891146358089E-001                 -9.2803490429261507E-004                  4.6141360522934542E+000                 -3.6612737492283762E+000                  9.0006753222503004E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.5827000775657934E+006 
                                     249                  9.9999885695188007E-001                 -9.7937290350025860E-004                  4.6188351287389198E+000                 -3.6490912575942773E+000                  9.0183939705735536E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.6032304181193318E+006 
                                     250                  9.9999881924798495E-001                 -1.0139096757811373E-003                  4.6225783741002378E+000                 -3.6395199721729954E+000                  9.0323687583751848E+000                  7.0302756444054770E-001                  2.7667464123291713E-001                  2.0297794326535223E-002                  2.6197036526466208E+006 
